id,liability date,liability value,currency,payment date,payment value,original exchange rate,payment exchange rate,today exchange rate,original value in pln,paid value in foreign,remaining liability in foreign,remaining liability in pln
978,2006-09-11,6964,usd,2013-03-18,3726,3.1338,3.2015,4.0495,21823.783199999998,1163.8294549429957,5800.170545057004,23487.79062220834
979,2009-12-22,8121,chf,2018-04-24,3723,2.7943,3.5158,4.5849,22692.510299999998,1058.933955287559,7062.066044712441,32378.866608402073
980,2007-12-03,7553,eur,2023-10-09,1201,3.6195,4.5793,4.3463,27338.0835,262.2671587360514,7290.732841263949,31687.712147985505
981,2010-08-27,3434,usd,2023-12-20,7479,3.1304,3.9527,4.0495,10749.793599999999,1892.1243706833304,1541.8756293166696,6243.825360917854
982,2009-01-12,4575,eur,2014-12-10,6031,4.0344,4.1595,4.3463,18457.379999999997,1449.933886284409,3125.066113715591,13582.474850042076
983,2009-11-16,3888,chf,2014-01-14,5563,2.7166,3.3731,4.5849,10562.140800000001,1649.224748747443,2238.7752512525567,10264.560649467847
984,2004-08-25,6290,usd,2018-02-06,9683,3.67,3.3498,4.0495,23084.3,2890.6203355424204,3399.3796644575796,13765.78795122097
985,2008-05-28,1496,usd,2016-11-24,5020,2.161,4.188,4.0495,3232.856,1198.6628462273163,297.3371537726837,1204.0668042024827
986,2012-07-23,6596,chf,2013-02-07,1326,3.4809,3.4017,4.5849,22960.0164,389.8050974512744,6206.194902548726,28454.783008695653
987,2007-09-11,1141,gbp,2018-05-22,2567,5.5811,4.8814,5.084,6368.0351,525.873724751096,615.126275248904,3127.3019833654275
988,2009-04-16,9054,usd,2018-09-12,8007,3.2628,3.7198,4.0495,29541.3912,2152.535082531319,6901.464917468681,27947.482183289423
989,2009-07-20,8042,gbp,2023-06-27,9854,4.9862,5.1561,5.084,40099.0204,1911.134384515428,6130.865615484572,31169.32078912356
990,2006-03-01,1590,gbp,2023-11-20,1705,5.5503,4.996,5.084,8824.977,341.2730184147318,1248.7269815852683,6348.527974379504
991,2006-09-06,7728,chf,2014-05-26,2988,2.5046,3.4047,4.5849,19355.5488,877.6103621464446,6850.3896378535555,31408.351450594768
992,2008-11-07,4735,eur,2022-08-01,9747,3.6474,4.7475,4.3463,17270.439000000002,2053.0805687203792,2681.9194312796208,11656.426424170617
993,2002-09-20,6039,gbp,2017-06-20,5659,6.407,4.8064,5.084,38691.873,1177.388482023968,4861.611517976032,24716.432957390145
994,2007-10-25,6478,eur,2016-08-17,5651,3.6436,4.2863,4.3463,23603.2408,1318.3864871800854,5159.613512819915,22425.228210769197
995,2011-09-29,7057,eur,2015-07-02,5399,4.4293,4.1935,4.3463,31257.570099999997,1287.468701561941,5769.531298438059,25076.113882401336
996,2002-09-23,4323,gbp,2019-02-27,8689,6.4337,5.0321,5.084,27812.8851,1726.7144929552276,2596.285507044772,13199.51551781562
997,2004-09-21,1748,usd,2013-03-19,7514,3.5348,3.2055,4.0495,6178.830400000001,2344.096084854157,-596.0960848541572,-2413.8910956169098
998,2004-01-21,7713,usd,2016-03-11,7544,3.7334,3.8903,4.0495,28795.714200000002,1939.18206822096,5773.81793177904,23381.07571473922
999,2008-11-17,1220,eur,2013-08-19,2697,3.7277,4.248,4.3463,4547.794,634.8870056497175,585.1129943502825,2543.076607344633
